Timestamp(ms),Current(uA)
25789,178456.563
25790,165462.688
25791,161258.797
25792,157530.828
25793,157566.234
25794,156782.797
25795,156793.641
25796,157860.766
25797,155616.250
25798,157508.266
25799,157718.969
25800,171700.594
25801,176144.172
25802,177546.281
25803,162423.078
25804,157944.406
25805,158041.672
25806,157448.266
25807,157192.609
25808,158022.266
25809,156052.969
25810,157373.219
25811,156897.359
25812,158251.281
25813,172013.813
25814,174851.844
25815,173525.766
25816,175277.250
25817,177844.063
25818,178274.422
25819,177732.531
25820,178651.859
25821,176836.922
25822,178180.563
25823,176899.438
25824,177757.375
25825,166705.000
25826,159927.953
25827,158900.125
25828,156636.141
25829,157282.219
25830,157425.297
25831,156492.859
25832,157583.047
25833,155653.891
25834,158088.375
25835,169873.109
25836,174950.594
25837,178615.234
25838,173636.797
25839,177592.906
25840,176435.547
25841,178396.359
25842,177540.250
25843,177148.469
25844,178432.484
25845,176308.875
25846,178181.172
25847,167040.234
25848,160343.344
25849,159068.547
25850,156360.406
25851,157551.797
25852,156091.984
25853,157320.266
25854,156755.500
25855,156217.078
25856,158447.703
25857,169992.344
25858,176291.203
25859,176796.906
25860,162153.813
25861,159840.969
25862,156741.141
25863,158018.672
25864,156848.969
25865,157742.250
25866,157410.438
25867,156140.938
25868,157710.594
25869,157050.516
25870,170818.516
25871,174906.781
25872,175809.328
25873,175445.453
25874,175339.531
25875,178044.375
25876,177330.188
25877,178446.656
25878,178263.359
25879,178252.219
25880,178881.156
25881,176699.891
25882,167315.719
25883,160860.422
25884,159073.188
25885,158726.281
25886,155935.438
25887,157918.344
25888,156971.859
25889,157596.578
25890,157474.891
25891,157960.063
25892,171807.141
25893,173903.813
25894,177579.625
25895,161171.016
25896,158528.500
25897,158325.547
25898,156067.094
25899,157628.469
25900,156016.656
25901,156528.625
25902,157176.563
25903,155865.609
25904,157771.484
25905,168232.391
25906,175510.594
25907,173776.203
25908,174497.859
25909,177442.969
25910,176286.516
25911,177859.656
25912,176519.625
25913,176951.594
25914,177569.328
25915,176296.219
25916,178150.000
25917,165289.688
25918,160873.656
25919,157622.469
25920,156654.672
25921,157460.359
25922,155541.078
25923,157005.172
25924,155526.828
25925,155931.516
25926,157794.063
25927,169355.672
25928,175595.031
25929,176334.688
25930,160588.953
25931,157889.172
25932,157105.969
25933,157861.594
25934,155644.844
25935,156753.859
25936,155772.156
25937,156825.188
25938,156323.828
25939,156004.938
25940,171099.516
25941,173699.125
25942,172312.797
25943,174791.313
25944,175403.906
25945,177628.688
25946,175849.469
25947,177509.406
25948,176765.984
25949,177493.719
25950,177744.859
25951,176888.625
25952,167022.250
25953,159485.109
25954,158269.125
25955,156961.859
25956,157122.891
25957,157775.859
25958,155748.031
25959,157476.234
25960,156349.297
25961,157635.328
25962,170968.469
25963,174053.391
25964,177112.828
25965,159265.141
25966,158469.516
25967,156912.844
25968,155724.766
25969,155619.406
25970,152449.813
25971,151461.125
25972,151262.031
25973,150907.078
25974,151683.063
25975,164352.969
25976,169627.797
25977,167352.922
25978,170246.063
25979,170892.047
25980,172276.172
25981,173494.672
25982,174188.359
25983,175826.188
25984,177003.063
25985,176254.125
25986,178047.578
25987,164211.953
25988,160516.875
25989,157210.391
25990,156471.641
25991,157522.000
25992,155791.969
25993,157096.031
25994,155843.297
25995,156419.500
25996,158063.031
25997,168980.828
25998,176138.938
25999,175726.172
26000,174872.484
26001,175828.297
26002,176501.953
26003,178084.063
26004,176389.047
26005,178167.641
26006,176309.531
26007,177495.109
26008,177771.484
26009,166554.703
26010,161576.938
26011,157660.922
26012,158333.438
26013,157168.906
26014,156940.453
26015,158023.703
26016,156495.938
26017,157786.094
26018,157213.875
26019,170896.781
26020,174145.344
26021,176594.984
26022,161776.344
26023,157832.641
26024,158230.906
26025,157285.906
26026,157231.281
26027,157483.578
26028,155537.859
26029,156865.078
26030,156151.844
26031,157795.969
26032,170258.422
26033,174668.141
26034,175695.938
26035,175035.250
26036,177308.016
26037,177003.906
26038,177562.078
26039,178452.641
26040,176046.422
26041,177746.094
26042,176932.203
26043,177534.141
26044,166332.906
26045,160087.063
26046,159050.094
26047,155874.000
26048,157238.766
26049,156404.047
26050,156511.422
26051,157447.891
26052,155472.484
26053,157941.781
26054,170748.406
26055,175535.219
26056,177847.016
26057,160423.609
26058,159342.391
26059,156433.078
26060,157129.531
26061,156972.953
26062,156786.625
26063,157661.547
26064,156272.625
26065,157195.281
26066,156637.156
26067,170331.781
26068,175590.844
26069,171739.859
26070,175753.750
26071,175781.359
26072,177392.281
26073,177780.625
26074,177559.891
26075,178582.797
26076,176899.516
26077,178432.594
26078,176506.391
26079,165658.172
26080,161030.063
26081,157691.625
26082,158207.250
26083,156490.891
26084,157583.453
26085,156831.719
26086,156393.063
26087,157581.516
26088,156481.719
26089,170580.359
26090,173939.766
26091,176390.703
26092,162181.734
26093,158657.281
26094,158869.438
26095,156440.641
26096,157416.016
26097,156888.594
26098,156203.875
26099,157446.719
26100,155909.703
26101,158875.125
26102,170669.078
26103,176636.328
26104,173926.359
26105,175353.828
26106,178016.813
26107,176871.594
26108,178254.859
26109,177606.938
26110,176877.031
26111,178306.891
26112,176503.453
26113,178953.172
26114,165919.984
26115,160598.719
26116,158765.969
26117,156563.875
26118,157591.766
26119,156408.313
26120,157545.688
26121,156955.313
26122,157161.156
26123,158996.703
26124,169599.703
26125,175698.219
26126,177283.453
26127,174228.969
26128,177510.016
26129,176298.656
26130,178094.000
26131,177221.047
26132,178191.234
26133,178138.922
26134,177869.047
26135,178835.328
26136,166257.469
26137,161515.766
26138,158474.609
26139,157816.375
26140,158179.875
26141,157314.609
26142,158255.875
26143,156384.422
26144,157036.172
26145,158257.172
26146,170599.641
26147,174844.188
26148,175280.828
26149,160506.109
26150,158256.953
26151,157435.984
26152,157997.047
26153,156727.625
26154,158193.313
26155,156350.609
26156,157047.563
26157,157411.063
26158,157488.531
26159,170681.703
26160,174992.719
26161,176595.938
26162,175081.766
26163,177377.750
26164,179204.938
26165,177346.734
26166,178643.078
26167,176932.906
26168,177351.891
26169,178079.906
26170,177796.453
26171,168107.172
26172,159523.781
26173,159194.828
26174,157124.688
26175,156848.500
26176,158100.891
26177,156545.250
26178,158127.688
26179,156309.344
26180,158554.797
26181,170596.609
26182,173509.953
26183,177747.297
26184,159622.188
26185,159250.984
26186,157592.297
26187,156753.453
26188,157796.578
26189,156535.594
26190,157884.766
26191,156703.109
26192,157602.281
26193,158159.375
26194,170018.094
26195,177015.938
26196,173886.703
26197,177282.250
26198,177440.406
26199,178129.156
26200,178620.906
26201,176632.094
26202,178576.234
26203,177464.891
26204,178562.266
26205,179279.063
26206,166362.797
26207,161306.672
26208,157518.094
26209,158488.422
26210,157311.688
26211,157274.063
26212,157857.656
26213,155424.078
26214,157184.438
26215,156884.328
26216,170832.125
26217,175330.391
26218,176976.297
26219,160966.141
26220,156773.344
26221,157364.172
26222,156572.063
26223,156262.141
26224,157611.938
26225,155233.844
26226,157284.891
26227,156732.125
26228,157812.656
26229,171197.953
26230,175065.344
26231,173683.484
26232,174033.219
26233,176314.750
26234,176982.969
26235,176541.797
26236,177893.516
26237,176429.391
26238,178006.391
26239,176528.313
26240,177685.281
26241,166065.422
26242,159505.328
26243,158611.500
26244,155877.141
26245,156465.953
26246,156904.000
26247,156309.297
26248,157494.031
26249,155565.813
26250,157520.828
26251,169396.844
26252,173921.844
26253,176417.063
26254,159320.828
26255,158785.406
26256,156277.203
26257,157425.000
26258,156310.578
26259,155841.547
26260,157314.844
26261,155742.078
26262,157180.875
26263,156589.922
26264,169439.016
26265,175137.094
26266,171689.313
26267,176667.656
26268,176217.422
26269,177839.969
26270,177168.172
26271,176775.016
26272,177793.281
26273,176033.609
26274,177910.000
26275,177477.469
26276,165642.250
26277,160389.719
26278,157208.016
26279,158382.281
26280,156423.313
26281,157367.719
26282,156559.781
26283,155895.469
26284,157260.656
26285,156501.250
26286,170325.406
26287,174610.813
26288,174712.391
26289,171868.859
26290,171691.328
26291,171657.141
26292,171367.297
26293,171422.875
26294,171077.781
26295,171465.641
26296,171172.375
26297,171878.609
26298,161351.094
26299,155104.656
26300,153456.031
26301,153465.031
26302,153606.094
26303,155627.469
26304,156103.375
26305,155851.141
26306,157441.469
26307,156833.813
26308,170395.844
26309,172714.141
26310,176458.688
26311,160354.922
26312,157450.813
26313,157816.734
26314,155758.438
26315,156756.781
26316,156744.078
26317,156470.938
26318,157538.750
26319,156121.625
26320,158528.547
26321,169197.797
26322,175402.844
26323,174938.219
26324,175039.313
26325,178013.422
26326,176517.750
26327,177978.672
26328,177240.953
26329,177077.750
26330,178611.281
26331,177202.297
26332,179264.172
26333,166487.422
26334,160617.406
26335,159108.172
26336,157094.641
26337,158246.594
26338,156213.922
26339,157596.188
26340,156613.250
26341,156516.547
26342,158620.078
26343,169475.469
26344,175197.141
26345,175769.219
26346,160718.328
26347,158588.344
26348,156684.438
26349,157842.875
26350,156416.609
26351,157353.594
26352,156604.172
26353,156019.359
26354,156859.625
26355,156002.875
26356,171085.297
26357,175620.313
26358,174047.469
26359,175677.250
26360,175786.969
26361,177995.766
26362,176625.656
26363,177653.016
26364,176763.328
26365,177017.516
26366,178093.281
26367,176972.938
26368,166720.109
26369,159964.516
26370,158610.547
26371,158027.906
26372,156228.625
26373,157561.109
26374,156119.500
26375,157036.750
26376,156637.109
26377,157737.922
26378,171114.391
26379,173123.016
26380,177536.813
26381,160546.750
26382,158819.859
26383,157744.047
26384,157061.859
26385,157777.625
26386,155642.875
26387,156733.422
26388,156712.047
26389,156665.641
26390,158343.984
26391,169494.938
26392,176424.484
26393,173128.719
26394,176375.672
26395,177507.000
26396,176909.391
26397,177903.375
26398,176299.266
26399,177564.672
26400,177880.766
26401,176981.109
26402,179502.609
26403,165064.563
26404,161139.844
26405,157601.859
26406,157437.438
26407,158255.719
26408,156696.813
26409,158065.203
26410,156201.406
26411,157216.500
26412,158162.000
26413,171026.797
26414,176878.109
26415,176557.750
26416,173897.500
26417,175497.172
26418,176445.844
26419,178445.422
26420,176948.484
26421,178357.109
26422,176780.703
26423,178438.328
26424,177649.063
26425,166685.188
26426,161319.859
26427,157052.641
26428,157992.359
26429,156913.906
26430,156775.266
26431,158040.500
26432,156616.516
26433,157673.453
26434,156842.125
26435,170267.391
26436,173909.141
26437,175784.734
26438,161090.922
26439,157343.125
26440,158046.500
26441,156537.594
26442,157276.875
26443,157700.719
26444,155911.469
26445,157493.844
26446,155886.734
26447,158006.250
26448,168715.438
26449,174410.781
26450,176339.203
26451,173779.938
26452,177132.703
26453,176722.734
26454,177644.859
26455,177773.500
26456,175980.328
26457,177906.984
26458,176813.266
26459,178290.797
26460,167461.641
26461,160625.672
26462,159135.813
26463,156006.469
26464,157585.172
26465,156550.125
26466,156915.531
26467,157633.203
26468,155414.141
26469,158347.953
26470,169592.078
26471,174576.359
26472,177075.078
26473,160233.391
26474,159110.422
26475,156062.000
26476,157276.875
26477,156648.750
26478,156867.516
26479,157386.172
26480,156312.281
26481,157579.828
26482,156886.172
26483,170373.922
26484,175623.688
26485,172992.766
26486,176205.719
26487,175513.922
26488,177577.047
26489,177456.859
26490,177356.141
26491,178859.547
26492,177084.297
26493,178286.922
26494,177279.688
26495,166399.469
26496,161097.781
26497,157851.750
26498,158235.984
26499,156023.844
26500,157600.828
26501,156438.344
26502,156454.359
26503,157578.422
26504,157432.609
26505,171082.438
26506,174116.359
26507,177183.516
26508,161450.094
26509,158293.563
26510,158603.406
26511,156562.656
26512,157851.672
26513,157087.922
26514,157176.672
26515,158386.344
26516,156847.875
26517,159049.438
26518,170724.250
26519,176294.188
26520,173134.297
26521,175550.156
26522,178185.875
26523,176235.391
26524,178203.875
26525,177288.328
26526,176834.984
26527,178384.641
26528,176462.469
26529,179002.469
26530,165473.094
26531,160616.547
26532,158424.000
26533,156357.172
26534,158060.422
26535,156289.781
26536,157511.078
26537,156528.422
26538,156786.688
26539,158307.078
26540,168914.625
26541,175230.453
26542,176440.953
26543,160062.047
26544,158274.328
26545,156012.516
26546,157206.156
26547,155516.344
26548,156472.344
26549,155838.094
26550,156161.266
26551,157152.656
26552,156153.813
26553,170376.500
26554,174015.172
26555,172652.719
26556,175926.781
26557,175976.422
26558,177637.828
26559,175404.703
26560,176824.094
26561,176762.000
26562,176997.953
26563,178217.922
26564,176263.547
26565,165060.938
26566,159136.078
26567,158008.828
26568,157542.500
26569,156230.188
26570,157255.625
26571,155318.172
26572,156467.656
26573,156742.781
26574,157245.438
26575,170004.078
26576,174227.188
26577,177130.000
26578,172947.938
26579,175777.047
26580,177074.234
26581,176284.750
26582,177685.875
26583,176319.000
26584,177203.828
26585,177878.703
26586,177695.219
26587,167819.453
26588,159612.141
26589,158634.375
26590,156571.969
26591,156814.125
26592,157657.438
26593,156120.219
26594,157355.938
26595,155698.422
26596,157759.063
26597,170803.719
26598,173185.922
26599,177128.422
26600,159451.969
26601,158552.328
26602,156735.250
26603,156941.859
26604,157689.109
26605,156083.906
26606,157331.594
26607,155741.219
26608,155578.359
26609,154973.188
26610,164277.500
26611,168829.688
26612,168952.813
26613,169001.375
26614,170988.953
26615,171251.609
26616,171337.391
26617,171571.750
26618,171348.406
26619,171112.328
26620,172680.516
26621,174562.234
26622,163367.281
26623,159832.016
26624,157251.297
26625,156939.813
26626,156644.063
26627,155903.266
26628,157352.422
26629,155092.219
26630,156217.469
26631,157112.625
26632,170229.000
26633,175144.125
26634,175161.172
26635,160671.688
26636,157837.125
26637,157541.875
26638,157254.719
26639,156390.438
26640,157231.563
26641,155527.281
26642,156629.547
26643,156508.797
26644,157496.250
26645,171002.656
26646,173709.391
26647,174098.219
26648,174991.547
26649,176862.969
26650,177782.234
26651,176923.438
26652,178141.188
26653,176239.578
26654,177261.813
26655,177579.906
26656,178465.406
26657,167241.406
26658,159772.422
26659,159064.797
26660,156768.719
26661,156989.219
26662,157833.438
26663,156731.500
26664,157950.125
26665,156324.969
26666,158820.844
26667,170440.719
26668,174758.094
26669,178348.766
26670,159851.438
26671,158672.703
26672,156270.297
26673,156251.031
26674,157423.250
26675,156133.438
26676,157227.516
26677,155428.500
26678,156761.172
26679,156809.672
26680,169910.016
26681,175544.469
26682,171065.188
26683,176191.203
26684,176027.547
26685,177236.391
26686,177322.250
26687,176223.609
26688,178012.609
